Unnamed: 0,gender,test_prep,sport,transport,wkstudy_hours,math_score,reading_score,writing_score
893,male,none,regularly,private,< 5,69,65,55
925,female,completed,sometimes,school_bus,< 5,52,58,56
929,female,completed,never,private,5 - 10,74,90,89
943,male,completed,regularly,school_bus,5 - 10,86,84,84
958,female,none,sometimes,private,> 10,69,78,79
988,female,completed,sometimes,private,5 - 10,51,72,76
2,female,none,sometimes,school_bus,,71,88,87
6,female,completed,regularly,private,< 5,45,61,67
7,male,none,regularly,school_bus,< 5,54,47,47
16,male,none,sometimes,school_bus,< 5,97,92,87
29,female,none,sometimes,private,< 5,63,84,82
61,female,none,sometimes,school_bus,5 - 10,77,83,78
64,female,none,sometimes,school_bus,5 - 10,72,80,81
80,male,completed,sometimes,school_bus,5 - 10,95,97,94
165,male,completed,regularly,school_bus,5 - 10,92,86,85
171,male,completed,sometimes,school_bus,< 5,63,58,57
172,female,none,never,school_bus,< 5,55,61,60
197,male,completed,sometimes,private,> 10,79,73,73
215,female,completed,sometimes,school_bus,< 5,78,73,79
224,female,completed,sometimes,private,> 10,51,59,67
241,male,none,regularly,private,5 - 10,85,86,86
245,female,completed,regularly,school_bus,5 - 10,100,100,100
247,female,none,never,private,5 - 10,79,93,88
259,female,none,sometimes,school_bus,5 - 10,78,87,91
330,male,none,never,school_bus,5 - 10,91,79,70
366,male,none,sometimes,private,> 10,72,66,65
411,male,completed,sometimes,school_bus,< 5,76,71,73
412,male,none,never,private,> 10,59,62,60
414,female,completed,regularly,private,> 10,83,89,92
431,female,none,sometimes,school_bus,5 - 10,68,63,67
432,female,completed,regularly,,> 10,91,93,96
436,female,none,sometimes,private,< 5,57,65,62
448,female,none,sometimes,,< 5,52,58,58
450,male,none,sometimes,private,> 10,56,50,46
570,female,none,never,school_bus,5 - 10,68,76,80
605,female,completed,sometimes,school_bus,> 10,59,68,73
658,female,none,regularly,school_bus,5 - 10,78,77,83
687,male,none,sometimes,private,< 5,54,55,53
720,male,none,regularly,private,> 10,78,65,59
725,male,completed,sometimes,private,> 10,63,64,63
729,female,completed,sometimes,school_bus,,73,78,84
761,female,completed,sometimes,school_bus,,53,55,59
797,male,completed,sometimes,school_bus,< 5,66,70,70
838,female,completed,sometimes,school_bus,5 - 10,55,70,71
856,female,completed,sometimes,private,< 5,71,85,81
863,female,none,regularly,private,< 5,44,65,52
879,male,none,regularly,school_bus,> 10,67,59,56
892,female,,sometimes,,5 - 10,39,47,45
902,male,none,regularly,school_bus,> 10,98,89,92
935,male,none,sometimes,private,< 5,54,39,33
940,female,completed,sometimes,school_bus,< 5,86,98,98
968,female,completed,sometimes,private,5 - 10,73,81,84
973,male,completed,never,private,5 - 10,79,74,76
975,male,none,regularly,school_bus,< 5,94,74,66
992,male,none,sometimes,school_bus,5 - 10,35,37,32
3,female,none,never,school_bus,> 10,61,74,70
31,female,none,never,school_bus,< 5,46,58,50
37,male,completed,sometimes,school_bus,< 5,66,65,64
84,male,none,sometimes,private,5 - 10,58,64,58
96,male,none,sometimes,private,5 - 10,38,34,31
115,female,none,regularly,school_bus,5 - 10,71,82,72
125,female,none,sometimes,private,5 - 10,58,60,62
133,male,none,never,school_bus,< 5,53,54,46
146,female,,regularly,school_bus,5 - 10,61,66,67
158,male,completed,never,school_bus,5 - 10,68,64,69
171,male,completed,never,school_bus,< 5,49,52,57
206,male,none,regularly,school_bus,5 - 10,98,100,100
230,male,completed,sometimes,school_bus,5 - 10,88,80,77
232,male,none,regularly,school_bus,> 10,79,75,70
272,male,none,regularly,school_bus,5 - 10,53,55,51
297,female,completed,sometimes,school_bus,5 - 10,69,85,81
298,male,completed,sometimes,private,5 - 10,66,52,53
317,male,none,sometimes,private,< 5,70,63,62
328,male,none,sometimes,private,5 - 10,40,36,31
424,male,none,regularly,private,5 - 10,72,63,63
436,female,none,regularly,school_bus,5 - 10,65,82,78
475,male,completed,sometimes,private,< 5,53,64,58
489,female,none,regularly,private,5 - 10,56,68,68
519,female,none,regularly,school_bus,< 5,79,78,80
520,male,completed,regularly,school_bus,5 - 10,64,64,61
527,male,,sometimes,school_bus,< 5,66,57,57
548,female,none,sometimes,private,> 10,80,85,78
557,male,none,regularly,private,5 - 10,62,59,59
583,male,none,,school_bus,> 10,71,69,68
611,male,none,sometimes,private,5 - 10,88,86,84
637,female,none,sometimes,private,5 - 10,59,67,67
708,male,completed,sometimes,school_bus,< 5,80,88,85
719,male,none,regularly,school_bus,< 5,32,35,34
725,male,none,sometimes,private,< 5,92,85,84
745,female,none,regularly,school_bus,< 5,70,62,70
755,female,none,sometimes,private,5 - 10,46,50,45
803,male,none,never,private,< 5,64,56,49
804,male,none,regularly,private,> 10,53,41,43
806,male,completed,sometimes,school_bus,5 - 10,96,99,93
815,male,none,regularly,private,< 5,50,47,40
816,female,none,sometimes,school_bus,< 5,60,61,57
833,male,none,sometimes,private,5 - 10,75,66,63
844,male,completed,never,private,5 - 10,52,49,56
849,male,none,sometimes,school_bus,< 5,67,71,70
890,male,none,regularly,school_bus,> 10,73,64,65
919,male,none,sometimes,school_bus,< 5,85,83,90
925,female,completed,sometimes,school_bus,> 10,74,90,87
937,male,completed,sometimes,school_bus,< 5,62,70,68
953,female,none,sometimes,school_bus,< 5,41,51,49
974,male,none,sometimes,school_bus,5 - 10,84,74,74
986,female,none,sometimes,,5 - 10,52,69,68
19,female,none,sometimes,private,< 5,80,96,100
35,female,completed,sometimes,school_bus,> 10,70,71,78
49,female,completed,regularly,private,5 - 10,78,83,89
86,male,none,sometimes,school_bus,< 5,86,92,82
89,female,none,never,school_bus,< 5,76,86,79
124,male,none,regularly,private,> 10,68,60,58
128,male,completed,regularly,school_bus,> 10,76,73,74
149,female,completed,sometimes,school_bus,5 - 10,39,51,48
156,male,completed,sometimes,school_bus,5 - 10,64,76,78
159,female,,sometimes,school_bus,< 5,62,69,66
166,female,none,sometimes,school_bus,5 - 10,57,58,55
187,female,completed,regularly,school_bus,< 5,50,63,63
250,male,,regularly,school_bus,< 5,69,84,81
270,female,none,sometimes,private,5 - 10,74,91,84
299,male,completed,regularly,school_bus,5 - 10,77,72,76
300,female,none,sometimes,private,< 5,76,74,69
324,female,none,regularly,private,< 5,62,69,62
349,female,none,sometimes,private,5 - 10,74,78,73
351,male,completed,sometimes,school_bus,< 5,76,74,67
387,male,none,sometimes,school_bus,5 - 10,59,55,46
391,female,completed,never,school_bus,5 - 10,53,53,59
426,male,none,regularly,school_bus,5 - 10,62,70,65
430,female,none,regularly,private,> 10,70,73,79
452,female,completed,regularly,school_bus,< 5,68,84,82
457,female,none,sometimes,school_bus,> 10,60,74,65
479,female,none,sometimes,,5 - 10,61,63,69
515,female,none,sometimes,private,> 10,53,56,55
517,male,completed,regularly,private,< 5,85,86,85
525,male,none,sometimes,school_bus,< 5,71,70,64
582,female,none,regularly,school_bus,< 5,60,68,69
593,female,none,regularly,private,5 - 10,73,88,82
595,male,none,regularly,school_bus,< 5,72,59,58
629,male,completed,sometimes,school_bus,5 - 10,77,72,77
636,female,completed,sometimes,private,5 - 10,74,82,86
639,female,completed,sometimes,school_bus,5 - 10,52,75,71
640,female,none,sometimes,school_bus,> 10,76,94,94
667,male,none,regularly,private,5 - 10,57,40,51
690,male,,never,school_bus,5 - 10,75,77,78
779,male,completed,sometimes,school_bus,> 10,77,82,78
822,male,none,never,private,< 5,63,58,48
824,female,none,sometimes,private,5 - 10,89,92,90
828,female,none,regularly,private,< 5,62,60,59
830,female,none,sometimes,private,< 5,81,77,75
838,male,none,sometimes,school_bus,< 5,78,74,69
848,female,none,sometimes,private,> 10,76,79,73
867,male,none,regularly,private,< 5,68,63,62
870,female,completed,sometimes,school_bus,< 5,74,94,92
874,male,completed,sometimes,private,< 5,75,65,66
878,female,none,regularly,private,5 - 10,77,73,74
886,male,none,regularly,private,> 10,44,43,44
924,male,none,sometimes,school_bus,> 10,73,88,75
927,female,none,regularly,private,< 5,80,86,80
938,male,none,regularly,private,,59,51,45
12,male,none,sometimes,,5 - 10,79,66,64
32,male,none,sometimes,school_bus,5 - 10,49,53,44
33,male,completed,regularly,private,< 5,68,62,67
68,male,completed,regularly,private,,80,70,68
83,male,none,never,private,> 10,69,53,54
85,male,none,regularly,school_bus,,79,78,72
97,female,none,sometimes,private,< 5,48,53,48
179,female,completed,never,school_bus,5 - 10,63,76,78
209,male,none,sometimes,school_bus,5 - 10,56,66,57
215,female,none,sometimes,private,5 - 10,56,66,66
230,female,none,regularly,school_bus,5 - 10,54,63,57
236,female,completed,sometimes,school_bus,> 10,67,73,70
273,female,,never,private,5 - 10,82,96,96
281,male,,sometimes,private,< 5,74,72,67
306,male,none,sometimes,school_bus,< 5,39,46,42
313,male,,regularly,school_bus,< 5,48,50,42
335,female,,sometimes,school_bus,5 - 10,49,62,64
346,male,none,regularly,school_bus,,56,65,55
356,female,none,sometimes,school_bus,5 - 10,82,86,84
379,female,none,never,school_bus,5 - 10,73,90,81
394,male,none,regularly,school_bus,< 5,75,77,80
407,female,none,sometimes,,< 5,55,63,59
438,female,none,sometimes,school_bus,> 10,54,56,61
440,female,none,regularly,private,< 5,59,65,68
450,female,none,sometimes,school_bus,5 - 10,73,71,75
464,female,none,sometimes,,< 5,62,76,78
471,female,none,regularly,private,< 5,51,61,55
520,male,completed,never,school_bus,5 - 10,85,81,81
561,female,none,sometimes,private,< 5,76,86,82
576,male,none,regularly,school_bus,5 - 10,50,62,59
587,female,none,regularly,private,5 - 10,78,79,83
613,female,completed,regularly,school_bus,5 - 10,77,95,90
662,male,completed,regularly,school_bus,5 - 10,63,58,55
669,female,none,sometimes,school_bus,5 - 10,41,53,51
720,male,none,regularly,school_bus,< 5,56,56,53
741,female,none,regularly,school_bus,< 5,67,83,80
743,male,none,sometimes,private,5 - 10,82,76,76
782,male,none,regularly,,5 - 10,57,59,53
813,male,completed,never,private,< 5,95,94,98
847,female,none,sometimes,school_bus,> 10,51,62,59
855,female,completed,sometimes,school_bus,< 5,77,89,88
868,male,completed,never,school_bus,5 - 10,73,66,66
899,male,,sometimes,,> 10,66,57,66
905,female,completed,,private,< 5,93,91,99
908,female,none,never,school_bus,5 - 10,59,71,71
932,female,none,never,school_bus,> 10,58,63,60
934,female,none,regularly,school_bus,> 10,57,61,60
964,male,none,sometimes,school_bus,< 5,79,81,76
979,male,none,regularly,school_bus,5 - 10,87,79,77
2,male,completed,sometimes,,< 5,90,69,72
6,male,completed,regularly,school_bus,> 10,71,70,76
12,female,none,regularly,,< 5,60,68,67
15,female,none,sometimes,private,> 10,95,90,95
20,male,completed,sometimes,school_bus,5 - 10,78,69,74
27,male,completed,sometimes,private,< 5,56,54,48
34,male,completed,sometimes,school_bus,5 - 10,88,83,90
48,female,none,sometimes,private,< 5,62,59,56
83,female,none,sometimes,school_bus,5 - 10,41,64,59
93,male,none,sometimes,school_bus,5 - 10,66,67,63
124,female,none,sometimes,school_bus,5 - 10,64,68,65
170,male,completed,sometimes,school_bus,,83,97,94
196,male,completed,sometimes,private,< 5,92,89,85
204,male,none,regularly,school_bus,5 - 10,74,76,72
221,female,completed,sometimes,,< 5,80,88,92
227,female,none,sometimes,,5 - 10,71,67,73
228,male,completed,regularly,school_bus,5 - 10,80,77,80
231,male,,sometimes,private,5 - 10,75,62,61
234,female,completed,sometimes,private,5 - 10,62,69,70
265,female,completed,regularly,private,> 10,76,85,86
339,female,none,never,school_bus,,67,72,73
344,female,completed,sometimes,school_bus,5 - 10,68,67,79
353,male,,sometimes,school_bus,5 - 10,45,57,50
360,female,none,sometimes,private,< 5,25,38,38
370,female,completed,regularly,private,< 5,54,63,68
421,male,none,sometimes,school_bus,< 5,51,53,48
424,male,none,regularly,private,> 10,71,71,69
431,female,completed,regularly,school_bus,> 10,94,99,97
459,female,none,sometimes,school_bus,< 5,54,60,59
476,female,none,regularly,private,5 - 10,60,61,64
492,female,completed,sometimes,school_bus,> 10,38,43,48
505,female,none,sometimes,private,> 10,65,74,75
526,male,none,regularly,school_bus,5 - 10,60,66,58
529,female,none,never,school_bus,5 - 10,56,50,46
556,female,none,sometimes,private,> 10,49,69,62
566,male,completed,sometimes,school_bus,5 - 10,71,64,67
574,male,none,regularly,school_bus,< 5,65,56,51
576,male,completed,regularly,school_bus,< 5,94,92,92
589,male,none,sometimes,,> 10,83,69,67
593,male,none,regularly,school_bus,5 - 10,100,96,97
615,female,completed,sometimes,,5 - 10,73,83,88
635,female,none,regularly,,,41,41,52
641,male,none,sometimes,private,5 - 10,92,76,79
653,female,completed,sometimes,school_bus,> 10,60,56,67
666,female,none,never,private,< 5,49,63,53
697,male,none,sometimes,,< 5,74,50,53
701,male,completed,sometimes,school_bus,< 5,62,62,65
740,male,none,sometimes,school_bus,5 - 10,67,61,60
750,female,none,sometimes,school_bus,5 - 10,61,69,61
752,male,none,regularly,private,5 - 10,60,46,41
765,female,completed,sometimes,school_bus,5 - 10,57,75,80
777,male,none,regularly,private,5 - 10,82,72,67
812,male,completed,regularly,school_bus,5 - 10,53,47,47
824,male,completed,regularly,school_bus,5 - 10,67,66,67
845,female,none,sometimes,school_bus,5 - 10,75,74,78
861,female,none,regularly,school_bus,< 5,62,72,74
869,male,,sometimes,private,> 10,70,66,62
883,female,completed,sometimes,school_bus,< 5,81,97,95
937,female,none,sometimes,school_bus,> 10,69,79,76
939,female,none,regularly,private,> 10,64,64,72
943,male,,sometimes,private,> 10,72,72,70
960,male,completed,sometimes,school_bus,5 - 10,48,61,63
21,female,completed,regularly,school_bus,< 5,55,70,73
63,female,none,sometimes,private,5 - 10,56,63,68
124,male,none,sometimes,private,> 10,56,51,46
162,female,completed,regularly,private,5 - 10,66,78,77
172,female,none,never,school_bus,5 - 10,69,74,78
230,female,completed,regularly,school_bus,> 10,72,82,89
268,male,completed,regularly,private,5 - 10,71,72,69
275,male,,sometimes,private,5 - 10,84,91,95
316,male,none,sometimes,school_bus,5 - 10,83,85,88
319,male,none,regularly,school_bus,< 5,70,77,70
348,male,completed,regularly,private,< 5,89,86,80
378,female,completed,sometimes,private,> 10,79,83,83
387,female,none,never,school_bus,5 - 10,81,85,87
455,male,completed,never,private,,55,54,50
473,female,completed,sometimes,private,5 - 10,96,97,100
517,male,none,sometimes,private,5 - 10,51,45,40
524,female,,never,school_bus,> 10,87,99,98
529,female,none,sometimes,private,> 10,90,89,88
531,female,completed,regularly,school_bus,> 10,88,99,99
546,female,none,sometimes,school_bus,> 10,84,96,89
557,male,,sometimes,private,5 - 10,66,64,61
594,male,completed,sometimes,school_bus,5 - 10,80,78,77
610,female,none,sometimes,private,> 10,58,61,68
622,female,completed,sometimes,private,> 10,72,91,82
673,female,none,sometimes,school_bus,> 10,79,87,88
678,male,none,sometimes,private,> 10,92,87,82
686,female,completed,regularly,,< 5,85,81,85
691,male,none,never,private,5 - 10,50,42,40
696,male,completed,sometimes,private,5 - 10,58,55,54
704,male,none,sometimes,school_bus,5 - 10,65,58,55
707,female,completed,sometimes,school_bus,5 - 10,73,79,83
715,female,none,sometimes,private,5 - 10,61,58,60
809,female,none,sometimes,,> 10,58,64,65
818,male,completed,sometimes,school_bus,> 10,75,72,67
834,male,,sometimes,,< 5,82,88,84
840,female,none,sometimes,,> 10,66,80,74
860,male,none,sometimes,school_bus,5 - 10,70,62,59
864,female,completed,sometimes,school_bus,5 - 10,45,66,70
923,female,completed,sometimes,private,< 5,48,65,66
949,female,completed,regularly,school_bus,< 5,57,71,73
954,female,none,regularly,school_bus,5 - 10,75,77,79
967,female,none,regularly,school_bus,5 - 10,94,95,91
982,female,none,sometimes,school_bus,< 5,82,97,95
46,male,none,regularly,school_bus,> 10,88,77,84
57,male,none,sometimes,private,5 - 10,83,81,79
79,male,none,sometimes,school_bus,> 10,65,68,61
84,male,none,sometimes,school_bus,5 - 10,41,42,38
132,male,completed,regularly,school_bus,5 - 10,81,61,66
152,female,,regularly,,> 10,70,76,75
174,male,none,sometimes,,5 - 10,61,53,44
196,male,none,regularly,private,5 - 10,83,79,78
221,female,none,regularly,school_bus,< 5,71,74,75
249,female,none,regularly,,> 10,86,96,88
323,male,none,never,private,5 - 10,52,53,55
377,male,none,sometimes,school_bus,5 - 10,70,65,63
394,male,completed,sometimes,school_bus,5 - 10,56,55,55
400,female,none,sometimes,,5 - 10,91,95,91
440,female,none,regularly,school_bus,< 5,99,95,99
449,male,none,never,school_bus,< 5,59,56,54
479,female,none,regularly,private,> 10,100,97,100
484,female,none,regularly,school_bus,> 10,70,78,79
535,male,none,sometimes,school_bus,< 5,52,56,47
546,female,completed,never,school_bus,5 - 10,70,85,89
564,male,none,sometimes,school_bus,5 - 10,87,82,83
580,female,none,sometimes,school_bus,< 5,48,64,65
594,female,completed,never,private,5 - 10,62,70,78
596,male,none,sometimes,school_bus,> 10,69,75,67
606,female,completed,regularly,school_bus,< 5,63,68,71
625,female,completed,never,private,> 10,49,67,67
630,female,none,sometimes,school_bus,< 5,66,75,78
643,male,none,never,private,5 - 10,58,50,40
673,female,none,regularly,private,< 5,52,66,69
684,female,completed,sometimes,,5 - 10,67,71,81
693,female,none,sometimes,private,5 - 10,55,54,58
700,female,completed,regularly,private,5 - 10,75,87,89
715,female,completed,sometimes,school_bus,< 5,61,61,65
746,male,none,sometimes,private,5 - 10,68,60,56
773,female,,sometimes,school_bus,5 - 10,94,100,100
774,male,none,regularly,private,5 - 10,85,60,64
783,male,completed,never,,< 5,62,64,64
834,male,none,never,school_bus,5 - 10,24,14,4
869,female,completed,sometimes,school_bus,< 5,87,97,98
916,male,none,sometimes,school_bus,5 - 10,33,37,31
926,male,none,regularly,private,5 - 10,62,71,64
967,female,completed,never,school_bus,> 10,67,71,73
